QSPRID,Activity_ID,Quality,source,CID,SMILES,connectivity,InChIKey,InChI,InChI_AuxInfo,target_id,TID,accession,Protein_Type,AID,doc_id,Year,all_doc_ids,all_years,type_IC50,type_EC50,type_KD,type_Ki,type_other,Activity_class,relation,pchembl_value,pchembl_value_Mean,pchembl_value_StdDev,pchembl_value_SEM,pchembl_value_N,pchembl_value_Median,pchembl_value_MAD,QSPRID,BindingType,pchembl_value_Mean_original,Split_IsTrain
TRbeta_274,NHIDWXMLJGPDMM_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL457529,Cc1cc(OCP(=O)(O)O)cc(C)c1Oc1ccc(O)c(C(C)C)c1,NHIDWXMLJGPDMM,NHIDWXMLJGPDMM-UHFFFAOYSA-N,"InChI=1S/C18H23O6P/c1-11(2)16-9-14(5-6-17(16)19)24-18-12(3)7-15(8-13(18)4)23-10-25(20,21)22/h5-9,11,19H,10H2,1-4H3,(H2,20,21,22)","AuxInfo=1/1/N:23,24,1,13,17,18,3,11,25,6,22,2,12,16,4,21,19,14,20,8,9,10,5,15,7/E:(1,2)(3,4)(7,8)(12,13)(20,21,22)/rA:25CCCCOCPOOOCCCCOCCCCOCCCCC/rB:s1;d2;s3;s4;s5;s6;d7;s7;s7;d4;s11;s12;s2d12;s14;s15;d16;s17;d18;s19;s19;s21;s22;s22;s16d21;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL949480,PMID:18975928,2008.0,PMID:18975928,2008,0,0,0,1,0,,=,7.590,7.59,0.0,0.0,1.0,7.59,0.0,TRbeta_274,,7.59,True
TRbeta_276,NMHVUEGSSPRDEC_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL4744989,COc1ccc(Oc2c(Cl)cc(NC(=O)Cc3ccccc3)cc2Cl)cc1C(C)C,NMHVUEGSSPRDEC,NMHVUEGSSPRDEC-UHFFFAOYSA-N,"InChI=1S/C24H23Cl2NO3/c1-15(2)19-14-18(9-10-22(19)29-3)30-24-20(25)12-17(13-21(24)26)27-23(28)11-16-7-5-4-6-8-16/h4-10,12-15H,11H2,1-3H3,(H,27,28)","AuxInfo=1/1/N:29,30,1,20,19,21,18,22,5,4,16,11,23,26,28,17,12,6,27,9,24,3,14,8,10,25,13,15,2,7/E:(1,2)(5,6)(7,8)(12,13)(20,21)(25,26)/rA:30COCCCCOCCClCCNCOCCCCCCCCCClCCCCC/rB:s1;s2;d3;s4;d5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s16;d17;s18;d19;s20;s17d21;s12;s8d23;s24;s6;s3d26;s27;s28;s28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL4689174,PMID:33422603,2021.0,PMID:33422603,2021,0,1,0,0,0,,=,5.170,5.17,0.0,0.0,1.0,5.17,0.0,TRbeta_276,,5.17,True
TRbeta_277,NNEWESUWHJGSMJ_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL250101,O=C(O)CCc1cc(Br)c(OCc2cccc(C(F)(F)F)c2)c(Br)c1,NNEWESUWHJGSMJ,NNEWESUWHJGSMJ-UHFFFAOYSA-N,"InChI=1S/C17H13Br2F3O3/c18-13-7-10(4-5-15(23)24)8-14(19)16(13)25-9-11-2-1-3-12(6-11)17(20,21)22/h1-3,6-8H,4-5,9H2,(H,23,24)","AuxInfo=1/1/N:15,14,16,5,4,22,7,25,12,6,13,17,8,23,2,10,18,9,24,19,20,21,1,3,11/E:(7,8)(13,14)(18,19)(20,21,22)(23,24)/rA:25OCOCCCCCBrCOCCCCCCCFFFCCBrC/rB:d1;s2;s2;s4;s5;d6;s7;s8;d8;s10;s11;s12;d13;s14;d15;s16;s17;s18;s18;s18;s13d17;s10;s23;s6d23;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL903381,PMID:17254783,2007.0,PMID:17254783,2007,1,0,0,0,0,,=,6.800,6.8,0.0,0.0,1.0,6.8,0.0,TRbeta_277,,6.8,True
TRbeta_278,NPIGEOLECVWXHK_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL4783024,COc1ccc(Oc2c(Cl)cc(NC(=O)Cc3ccncc3)cc2Cl)cc1C(C)C,NPIGEOLECVWXHK,NPIGEOLECVWXHK-UHFFFAOYSA-N,"InChI=1S/C23H22Cl2N2O3/c1-14(2)18-13-17(4-5-21(18)29-3)30-23-19(24)11-16(12-20(23)25)27-22(28)10-15-6-8-26-9-7-15/h4-9,11-14H,10H2,1-3H3,(H,27,28)","AuxInfo=1/1/N:29,30,1,5,4,18,22,19,21,16,11,23,26,28,17,12,6,27,9,24,3,14,8,10,25,20,13,15,2,7/E:(1,2)(6,7)(8,9)(11,12)(19,20)(24,25)/rA:30COCCCCOCCClCCNCOCCCCNCCCCClCCCCC/rB:s1;s2;d3;s4;d5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s16;d17;s18;d19;s20;s17d21;s12;s8d23;s24;s6;s3d26;s27;s28;s28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL4689174,PMID:33422603,2021.0,PMID:33422603,2021,0,1,0,0,0,,=,5.330,5.33,0.0,0.0,1.0,5.33,0.0,TRbeta_278,,5.33,True
TRbeta_279,NPKNCAXKMZYAIJ_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL2312279,Cc1cc(NC(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(CCC(C)C)c1)CCC2,NPKNCAXKMZYAIJ,NPKNCAXKMZYAIJ-UHFFFAOYSA-N,"InChI=1S/C24H29NO5/c1-14(2)7-8-16-12-17(9-10-21(16)26)30-24-15(3)11-20(18-5-4-6-19(18)24)25-22(27)13-23(28)29/h9-12,14,26H,4-8,13H2,1-3H3,(H,25,27)(H,28,29)","AuxInfo=1/1/N:25,26,1,29,30,28,23,22,17,18,3,27,8,24,2,21,16,12,13,4,19,6,9,14,5,20,7,10,11,15/E:(1,2)(28,29)/rA:30CCCCNCOCCOOCCCOCCCCOCCCCCCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s23;s24;s24;s16d21;s13;s28;s12s29;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL2317308,PMID:23276448,2013.0,PMID:23276448,2013,0,0,0,1,0,,=,7.500,7.5,0.0,0.0,1.0,7.5,0.0,TRbeta_279,,7.5,True
TRbeta_282,NSQNWKUVCNRXBW_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL4784974,COc1ccc(Oc2c(Cl)cc(NC(=O)Cc3cccnc3)cc2Cl)cc1C(C)C,NSQNWKUVCNRXBW,NSQNWKUVCNRXBW-UHFFFAOYSA-N,"InChI=1S/C23H22Cl2N2O3/c1-14(2)18-12-17(6-7-21(18)29-3)30-23-19(24)10-16(11-20(23)25)27-22(28)9-15-5-4-8-26-13-15/h4-8,10-14H,9H2,1-3H3,(H,27,28)","AuxInfo=1/1/N:29,30,1,19,18,5,4,20,16,11,23,26,22,28,17,12,6,27,9,24,3,14,8,10,25,21,13,15,2,7/E:(1,2)(10,11)(19,20)(24,25)/rA:30COCCCCOCCClCCNCOCCCCCNCCCClCCCCC/rB:s1;s2;d3;s4;d5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s16;d17;s18;d19;s20;s17d21;s12;s8d23;s24;s6;s3d26;s27;s28;s28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL4689174,PMID:33422603,2021.0,PMID:33422603,2021,0,1,0,0,0,,=,5.000,5.0,0.0,0.0,1.0,5.0,0.0,TRbeta_282,,5.0,False
TRbeta_283,NUAFQTOBMYYSNS_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL5207720,COc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccc(Oc4ccccc4)cc3)cc12,NUAFQTOBMYYSNS,NUAFQTOBMYYSNS-UHFFFAOYSA-N,"InChI=1S/C25H20N2O7/c1-32-25-20-13-18(11-12-19(20)23(30)22(27-25)24(31)26-14-21(28)29)34-17-9-7-16(8-10-17)33-15-5-3-2-4-6-15/h2-13,30H,14H2,1H3,(H,26,31)(H,28,29)","AuxInfo=1/1/N:1,28,27,29,26,30,22,31,21,32,17,16,33,9,25,23,20,18,15,34,10,5,13,6,3,8,4,11,12,14,7,2,24,19/E:(3,4)(5,6)(7,8)(9,10)(28,29)/rA:34COCNCCONCCOOCOCCCCOCCCCOCCCCCCCCCC/rB:s1;s2;d3;s4;s5;d6;s6;s8;s9;d10;s10;d5;s13;s13;d15;s16;d17;s18;s19;d20;s21;d22;s23;s24;d25;s26;d27;s28;s25d29;s23;s20d31;s18;s3s15d33;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL5166788,PMID:35507418,2022.0,PMID:35507418,2022,0,1,0,0,0,,=,7.760,7.76,0.0,0.0,1.0,7.76,0.0,TRbeta_283,,7.76,True
TRbeta_285,NYKQTFRSTRUJKK_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL2312274,Cc1cc(NC(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(CCc3cccc(O)c3)c1)CCC2,NYKQTFRSTRUJKK,NYKQTFRSTRUJKK-UHFFFAOYSA-N,"InChI=1S/C27H27NO6/c1-16-12-23(28-25(31)15-26(32)33)21-6-3-7-22(21)27(16)34-20-10-11-24(30)18(14-20)9-8-17-4-2-5-19(29)13-17/h2,4-5,10-14,29-30H,3,6-9,15H2,1H3,(H,28,31)(H,32,33)","AuxInfo=1/1/N:1,26,33,25,27,34,32,23,22,17,18,3,30,31,8,2,24,21,28,16,12,13,4,19,6,9,14,5,29,20,7,10,11,15/E:(32,33)/rA:34CCCCNCOCCOOCCCOCCCCOCCCCCCCCOCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s23;d24;s25;d26;s27;s28;s24d28;s16d21;s13;s32;s12s33;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL2317308,PMID:23276448,2013.0,PMID:23276448,2013,0,0,0,1,0,,=,7.090,7.09,0.0,0.0,1.0,7.09,0.0,TRbeta_285,,7.09,False
TRbeta_288,OBCTYXFEJVMWDM_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL2035884,Cc1cc(NC(=O)CC(=O)O)c2c(c1Cc1ccc(O)c(C(C)C)c1)CCC2,OBCTYXFEJVMWDM,OBCTYXFEJVMWDM-UHFFFAOYSA-N,"InChI=1S/C23H27NO4/c1-13(2)18-10-15(7-8-21(18)25)11-19-14(3)9-20(17-6-4-5-16(17)19)24-22(26)12-23(27)28/h7-10,13,25H,4-6,11-12H2,1-3H3,(H,24,26)(H,27,28)","AuxInfo=1/1/N:23,24,1,27,26,28,17,18,3,25,15,8,22,2,16,13,12,21,14,4,19,6,9,5,20,7,10,11/E:(1,2)(27,28)/rA:28CCCCNCOCCOOCCCCCCCCOCCCCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s22;s16d21;s13;s26;s12s27;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL2038197,PMID:22542282,2012.0,PMID:22542282,2012,0,0,0,1,0,,=,7.710,7.71,0.0,0.0,1.0,7.71,0.0,TRbeta_288,,7.71,True
TRbeta_290,NHIXABYTSIZLRW_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL486158,Cc1cc(CP(=O)(O)O)cc(C)c1Oc1ccc(O)c(C(C)C)c1,NHIXABYTSIZLRW,NHIXABYTSIZLRW-UHFFFAOYSA-N,"InChI=1S/C18H23O5P/c1-11(2)16-9-15(5-6-17(16)19)23-18-12(3)7-14(8-13(18)4)10-24(20,21)22/h5-9,11,19H,10H2,1-4H3,(H2,20,21,22)","AuxInfo=1/1/N:22,23,1,12,16,17,3,10,24,5,21,2,11,4,15,20,18,13,19,7,8,9,14,6/E:(1,2)(3,4)(7,8)(12,13)(20,21,22)/rA:24CCCCCPOOOCCCCOCCCCOCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s6;d4;s10;s11;s2d11;s13;s14;d15;s16;d17;s18;s18;s20;s21;s21;s15d20;/rC:;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947;EntrezID:7068,P10828,WT,CHEMBL949480,PMID:18975928,2008.0,PMID:18975928;PubChemAID:345696,2008;2010,0,0,0,1,0,,=,6.89,6.89,0.0,0.0,1.0,6.89,0.0,TRbeta_290,,6.89,True
TRbeta_292,NSMJTCRIXMAXDP_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL111953,Cc1cc(OCC(=O)O)cc(C)c1Cc1cc(C#Cc2ccccc2)c(O)c(C(C)C)c1,NSMJTCRIXMAXDP,NSMJTCRIXMAXDP-UHFFFAOYSA-N,"InChI=1S/C28H28O4/c1-18(2)25-15-22(14-23(28(25)31)11-10-21-8-6-5-7-9-21)16-26-19(3)12-24(13-20(26)4)32-17-27(29)30/h5-9,12-15,18,31H,16-17H2,1-4H3,(H,29,30)","AuxInfo=1/1/N:30,31,1,12,23,22,24,21,25,19,18,3,10,16,32,14,6,29,2,11,20,15,17,4,28,13,7,26,8,9,27,5/E:(1,2)(3,4)(6,7)(8,9)(12,13)(19,20)(29,30)/rA:32CCCCOCCOOCCCCCCCCCCCCCCCCCOCCCCC/rB:s1;d2;s3;s4;s5;s6;d7;s7;d4;s10;s11;s2d11;s13;s14;d15;s16;s17;t18;s19;d20;s21;d22;s23;s20d24;d17;s26;s26;s28;s29;s29;s15d28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;EntrezID:7068,P10828,WT,CHEMBL811714;CHEMBL811897,PMID:12109914,2002.0,PMID:12109914;PMID:12109914;PubChemAID:213183,2002;2002;2010,0,1;0,0;1,0,0,,=,6.3;7.43,6.865,0.7990306627407984,0.5649999999999997,2.0,6.865,0.565,TRbeta_292,,6.865,True
TRbeta_293,NUVOUOHXOKZTQW_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL3126367,Cc1cc2c(NC(=O)C(=O)O)cccc2n1Cc1ccc(O)c(C(C)C)c1,NUVOUOHXOKZTQW,NUVOUOHXOKZTQW-UHFFFAOYSA-N,"InChI=1S/C21H22N2O4/c1-12(2)15-10-14(7-8-19(15)24)11-23-13(3)9-16-17(5-4-6-18(16)23)22-20(25)21(26)27/h4-10,12,24H,11H2,1-3H3,(H,22,25)(H,26,27)","AuxInfo=1/1/N:25,26,1,13,12,14,19,20,3,27,17,24,2,18,23,4,5,15,21,7,9,6,16,22,8,10,11/E:(1,2)(26,27)/rA:27CCCCCNCOCOOCCCCNCCCCCOCCCCC/rB:s1;d2;s3;d4;s5;s6;d7;s7;d9;s9;s5;d12;s13;s4d14;s2s15;s16;s17;d18;s19;d20;s21;s21;s23;s24;s24;s18d23;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL3131651;CHEMBL3131648;CHEMBL3131647,PMID:24290064,2014.0,PMID:24290064,2014,1;0;0,0;1;1,0,0,0,,=,7.4;6.23;6.96,6.863333333333333,0.5909596714948773,0.3411907254177802,3.0,6.96,0.4400000000000004,TRbeta_293,,6.863333333333333,True
TRbeta_299,OKARMSOGGGWFDN_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL519721,CC(C)c1cc(Oc2c(Br)cc(CP(=O)(O)O)cc2Br)ccc1O,OKARMSOGGGWFDN,OKARMSOGGGWFDN-UHFFFAOYSA-N,"InChI=1S/C16H17Br2O5P/c1-9(2)12-7-11(3-4-15(12)19)23-16-13(17)5-10(6-14(16)18)8-24(20,21)22/h3-7,9,19H,8H2,1-2H3,(H2,20,21,22)","AuxInfo=1/1/N:1,3,21,22,11,18,5,13,2,12,6,4,9,19,23,8,10,20,24,15,16,17,7,14/E:(1,2)(5,6)(13,14)(17,18)(20,21,22)/rA:24CCCCCCOCCBrCCCPOOOCCBrCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s14;s12;s8d18;s19;d6;s21;s4d22;s23;/rC:;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL949480,PMID:18975928,2008.0,PMID:18975928,2008,0,0,0,1,0,,=,7.810,7.81,0.0,0.0,1.0,7.81,0.0,TRbeta_299,,7.81,True
TRbeta_300,OLIKCJUMYWSDIV_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL157885,Cc1oc2ccccc2c1Cc1cc(I)c(OCC(=O)O)c(I)c1,OLIKCJUMYWSDIV,OLIKCJUMYWSDIV-UHFFFAOYSA-N,"InChI=1S/C18H14I2O4/c1-10-13(12-4-2-3-5-16(12)24-10)6-11-7-14(19)18(15(20)8-11)23-9-17(21)22/h2-5,7-8H,6,9H2,1H3,(H,21,22)","AuxInfo=1/1/N:1,7,6,8,5,11,13,24,18,2,12,9,10,14,22,4,19,16,15,23,20,21,17,3/E:(7,8)(14,15)(19,20)(21,22)/rA:24CCOCCCCCCCCCCCICOCCOOCIC/rB:s1;s2;s3;d4;s5;d6;s7;s4d8;d2s9;s10;s11;d12;s13;s14;d14;s16;s17;s18;d19;s19;s16;s22;s12d22;/rC:;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL898226;CHEMBL827873,PMID:11806713,2002.0,PMID:17524652;PMID:15857115,2007;2005,1,0,0,0,0,,=,5.290;5.390,5.34,0.05,0.05,2.0,5.34,0.05,TRbeta_300,,5.34,False
TRbeta_301,OMBBTXTWYKXWOJ_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL442243,O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3cccc(C(F)(F)F)c3)c2)c(Cl)c1,OMBBTXTWYKXWOJ,OMBBTXTWYKXWOJ-UHFFFAOYSA-N,"InChI=1S/C21H13Cl2F3O4/c22-16-6-11(8-19(28)29)7-17(23)20(16)30-14-4-5-18(27)15(10-14)12-2-1-3-13(9-12)21(24,25)26/h1-7,9-10,27H,8H2,(H,28,29)","AuxInfo=1/1/N:19,18,20,12,13,6,30,4,26,27,5,17,21,11,16,7,28,14,2,9,22,8,29,23,24,25,15,1,3,10/E:(6,7)(16,17)(22,23)(24,25,26)(28,29)/rA:30OCOCCCCClCOCCCCOCCCCCCCFFFCCCClC/rB:d1;s2;s2;s4;d5;s6;s7;d7;s9;s10;d11;s12;d13;s14;s14;s16;d17;s18;d19;s20;s21;s22;s22;s22;s17d21;s11d16;s9;s28;s5d28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL898226,PMID:17467994,2007.0,PMID:17524652,2007,1,0,0,0,0,,=,9.030,9.03,0.0,0.0,1.0,9.03,0.0,TRbeta_301,,9.03,True
TRbeta_302,OOUBNAURBOKHOI_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL202336,CCCC(CCC)C(=O)Nc1ccc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)cc1Br,OOUBNAURBOKHOI,OOUBNAURBOKHOI-UHFFFAOYSA-N,"InChI=1S/C22H24BrCl2NO4/c1-3-5-14(6-4-2)22(29)26-19-8-7-15(12-16(19)23)30-21-17(24)9-13(10-18(21)25)11-20(27)28/h7-10,12,14H,3-6,11H2,1-2H3,(H,26,29)(H,27,28)","AuxInfo=1/1/N:1,7,2,6,3,5,13,12,19,25,21,28,20,4,14,29,17,26,11,22,16,8,30,18,27,10,23,24,9,15/E:(1,2)(3,4)(5,6)(9,10)(17,18)(24,25)(27,28)/rA:30CCCCCCCCONCCCCOCCClCCCCOOCCClCCBr/rB:s1;s2;s3;s4;s5;s6;s4;d8;s8;s10;d11;s12;d13;s14;s15;d16;s17;s17;d19;s20;s21;d22;s22;s20;s16d25;s26;s14;s11d28;s29;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL867119,PMID:16303304,2006.0,PMID:16303304,2006,1,0,0,0,0,,=,7.350,7.35,0.0,0.0,1.0,7.35,0.0,TRbeta_302,,7.35,True
TRbeta_305,ORXLENKYLYVGFT_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL5171808,COc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccc(-c4ccccc4)cc3)cc12,ORXLENKYLYVGFT,ORXLENKYLYVGFT-UHFFFAOYSA-N,"InChI=1S/C25H20N2O6/c1-32-25-20-13-18(33-17-9-7-16(8-10-17)15-5-3-2-4-6-15)11-12-19(20)23(30)22(27-25)24(31)26-14-21(28)29/h2-13,30H,14H2,1H3,(H,26,31)(H,28,29)","AuxInfo=1/1/N:1,27,26,28,25,29,22,30,21,31,17,16,32,9,24,23,20,18,15,33,10,5,13,6,3,8,4,11,12,14,7,2,19/E:(3,4)(5,6)(7,8)(9,10)(28,29)/rA:33COCNCCONCCOOCOCCCCOCCCCCCCCCCCCCC/rB:s1;s2;d3;s4;s5;d6;s6;s8;s9;d10;s10;d5;s13;s13;d15;s16;d17;s18;s19;d20;s21;d22;s23;d24;s25;d26;s27;s24d28;s23;s20d30;s18;s3s15d32;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL5166788,PMID:35507418,2022.0,PMID:35507418,2022,0,1,0,0,0,,=,8.060,8.06,0.0,0.0,1.0,8.06,0.0,TRbeta_305,,8.06,True
TRbeta_306,ODAODKMSZRASPS_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL195855,CC(C)CCOc1c(Br)cc(CCC(=O)O)cc1Br,ODAODKMSZRASPS,ODAODKMSZRASPS-UHFFFAOYSA-N,"InChI=1S/C14H18Br2O3/c1-9(2)5-6-19-14-11(15)7-10(8-12(14)16)3-4-13(17)18/h7-9H,3-6H2,1-2H3,(H,17,18)","AuxInfo=1/1/N:1,3,12,13,4,5,10,17,2,11,8,18,14,7,9,19,15,16,6/E:(1,2)(7,8)(11,12)(15,16)(17,18)/rA:19CCCCCOCCBrCCCCCOOCCBr/rB:s1;s2;s2;s4;s5;s6;d7;s8;s8;d10;s11;s12;s13;d14;s14;s11;s7d17;s18;/rC:;;;;;;;;;;;;;;;;;;;",P10828_WT,EntrezID:7068;ChEMBL:CHEMBL1947,P10828,WT,CHEMBL832459,PMID:15857115,2005.0,PubChemAID:241112;PMID:15857115,2010;2005,1,0,0,0,0,,=,5.75,5.75,0.0,0.0,1.0,5.75,0.0,TRbeta_306,,5.75,True
TRbeta_308,OORLQBMJWSBLOY_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL3261323,CC(C)c1cc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)nn(C)c1=O,OORLQBMJWSBLOY,OORLQBMJWSBLOY-UHFFFAOYSA-N,"InChI=1S/C16H16Cl2N2O4/c1-8(2)10-7-13(19-20(3)16(10)23)24-15-11(17)4-9(5-12(15)18)6-14(21)22/h4-5,7-8H,6H2,1-3H3,(H,21,22)","AuxInfo=1/1/N:1,3,22,11,17,13,5,2,12,4,9,18,6,14,8,23,10,19,20,21,15,16,24,7/E:(1,2)(4,5)(11,12)(17,18)(21,22)/rA:24CCCCCCOCCClCCCCOOCCClNNCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s12;s8d17;s18;d6;s20;s21;s4s21;d23;/rC:;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,EntrezID:7068;ChEMBL:CHEMBL1947,P10828,WT,CHEMBL3266217,PMID:24712661,2014.0,PubChemAID:1139979;PMID:24712661,2015;2014,0,1,0,0,0,,=,6.11,6.11,0.0,0.0,1.0,6.11,0.0,TRbeta_308,,6.11,True
TRbeta_310,OSDJZABHEFWQAU_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL249895,Cc1cccc(COc2c(Br)cc(CCC(=O)O)cc2Br)c1,OSDJZABHEFWQAU,OSDJZABHEFWQAU-UHFFFAOYSA-N,"InChI=1S/C17H16Br2O3/c1-11-3-2-4-13(7-11)10-22-17-14(18)8-12(9-15(17)19)5-6-16(20)21/h2-4,7-9H,5-6,10H2,1H3,(H,20,21)","AuxInfo=1/1/N:1,4,3,5,14,15,22,12,19,7,2,13,6,10,20,16,9,11,21,17,18,8/E:(8,9)(14,15)(18,19)(20,21)/rA:22CCCCCCCOCCBrCCCCCOOCCBrC/rB:s1;d2;s3;d4;s5;s6;s7;s8;d9;s10;s10;d12;s13;s14;s15;d16;s16;s13;s9d19;s20;s2d6;/rC:;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,EntrezID:7068;ChEMBL:CHEMBL1947,P10828,WT,CHEMBL903381,PMID:17254783,2007.0,PubChemAID:306166;PMID:17254783,2010;2007,1,0,0,0,0,,=,6.92,6.92,0.0,0.0,1.0,6.92,0.0,TRbeta_310,,6.92,False
TRbeta_311,OYZZBRHSILKBDZ_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL485927,Cc1cc(Cc2c(C)cc(OCP(=O)(O)O)cc2C)ccc1O,OYZZBRHSILKBDZ,OYZZBRHSILKBDZ-UHFFFAOYSA-N,"InChI=1S/C17H21O5P/c1-11-7-15(22-10-23(19,20)21)8-12(2)16(11)9-14-4-5-17(18)13(3)6-14/h4-8,18H,9-10H2,1-3H3,(H2,19,20,21)","AuxInfo=1/1/N:8,19,1,20,21,3,9,17,5,12,7,18,2,4,10,6,22,23,14,15,16,11,13/E:(1,2)(7,8)(11,12)(19,20,21)/rA:23CCCCCCCCCCOCPOOOCCCCCCO/rB:s1;d2;s3;s4;s5;d6;s7;s7;d9;s10;s11;s12;d13;s13;s13;s10;s6d17;s18;d4;s20;s2d21;s22;/rC:;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL949480,PMID:18975928,2008.0,PMID:18975928,2008,0,0,0,1,0,,=,7.050,7.05,0.0,0.0,1.0,7.05,0.0,TRbeta_311,,7.05,True
